-11.9497283317713, 0.04902239097264127
-9.11640508728242, -0.12762144707427048
-6.096473009557958, 0.06658741705404347
-3.0763530705919884, 2.3776125758489766
-2.32766340275154, 3.7628189205493063
-1.670023816630728, 4.864394450161456
-0.1933718379300231, 6.412742628011781
1.3051346651999651, 4.884053085412157
2.0136220273567744, 3.7705723714559456
3.118371368276925, 2.394929207622157
4.714440476165628, 0.8661686952201837
5.904729302387729, 0.014211702920407188
9.03149180611885, -0.19537986586707357
12.0038949897407, -0.05569355239345697
